trip_id,taxi_id,start_latitude,start_longitude,end_latitude,end_longitude,distance_km
1380293743620000407,20000407,41.1509,-8.60541,41.1509,-8.6054,0.001
1380322982620000403,20000403,41.1677,-8.62014,41.1677,-8.62013,0.001
1380346554620000406,20000406,41.1472,-8.60738,41.1472,-8.60737,0.001
1380399529620000129,20000129,41.1479,-8.60875,41.1478,-8.60876,0.001
1380400248620000525,20000525,41.1484,-8.58565,41.1484,-8.58565,0.001
1380426666620000154,20000154,41.1635,-8.64775,41.1635,-8.64774,0.001
1380473489620000178,20000178,41.1544,-8.61325,41.1544,-8.61324,0.001
1380493307620000075,20000075,41.1833,-8.59059,41.1833,-8.5906,0.001
1380513371620000648,20000648,41.1445,-8.60653,41.1445,-8.60652,0.001
1380541932620000136,20000136,41.1457,-8.6224,41.1457,-8.62241,0.001
1380611990620000205,20000205,41.1421,-8.60853,41.1421,-8.60852,0.001
1380648736620000010,20000010,41.1796,-8.62431,41.1796,-8.62432,0.001
1380655610620000114,20000114,41.1507,-8.65083,41.1507,-8.65082,0.001
1380662416620000387,20000387,41.1551,-8.67967,41.1551,-8.67968,0.001
1380698015620000589,20000589,41.1506,-8.64778,41.1506,-8.64777,0.001
1380743962620000007,20000007,41.1485,-8.61565,41.1485,-8.61565,0.001
1380857702620000569,20000569,41.1546,-8.6119,41.1546,-8.61189,0.001
1380884214620000516,20000516,41.1437,-8.62165,41.1437,-8.62164,0.001
1380912003620000260,20000260,41.1445,-8.60651,41.1445,-8.6065,0.001
1380944798620000483,20000483,41.1455,-8.60366,41.1455,-8.60365,0.001
1380975546620000500,20000500,41.1486,-8.58564,41.1486,-8.58565,0.001
1381052350620000464,20000464,41.1492,-8.59931,41.1492,-8.59931,0.001
1381064845620000499,20000499,41.1551,-8.67961,41.1551,-8.67962,0.001
1381130017620000245,20000245,41.1427,-8.57475,41.1427,-8.57474,0.001
1381161821620000387,20000387,41.1631,-8.65084,41.1631,-8.65083,0.001
1381180075620000167,20000167,41.1567,-8.6797,41.1567,-8.67971,0.001
1381203978620000403,20000403,41.1508,-8.61711,41.1508,-8.61712,0.001
1381387713620000065,20000065,41.1598,-8.63992,41.1598,-8.63991,0.001
1381398127620000373,20000373,41.1612,-8.60415,41.1612,-8.60414,0.001
1381399522620000543,20000543,41.1821,-8.65928,41.1821,-8.65929,0.001
1381426939620000602,20000602,41.174,-8.58313,41.174,-8.58314,0.001
1381428934620000598,20000598,41.1579,-8.6686,41.1579,-8.66859,0.001
1381437789620000620,20000620,41.1546,-8.65796,41.1546,-8.65796,0.001
1381525914620000008,20000008,41.1481,-8.61975,41.1481,-8.61974,0.001
1381571714620000619,20000619,41.1634,-8.56681,41.1634,-8.56682,0.001
1381577247620000649,20000649,41.1834,-8.59059,41.1834,-8.59058,0.001
1381609490620000080,20000080,41.146,-8.61257,41.146,-8.61256,0.001
1381627001620000042,20000042,41.1624,-8.58709,41.1624,-8.58708,0.001
1381678861620000157,20000157,41.1551,-8.67965,41.155,-8.67964,0.001
1381758691620000239,20000239,41.1502,-8.64906,41.1502,-8.64905,0.001
1381831308620000605,20000605,41.1502,-8.65959,41.1502,-8.65958,0.001
1381836451620000649,20000649,41.1834,-8.59056,41.1834,-8.59056,0.001
1381883650620000518,20000518,41.1654,-8.63931,41.1654,-8.63932,0.001
1381887184620000013,20000013,41.1828,-8.60013,41.1827,-8.60014,0.001
1381921968620000632,20000632,41.1601,-8.61167,41.1601,-8.61167,0.001
1381927911620000453,20000453,41.1599,-8.65033,41.1599,-8.65032,0.001
1382016044620000255,20000255,41.1517,-8.64744,41.1517,-8.64743,0.001
1382099417620000403,20000403,41.1611,-8.60413,41.1611,-8.60413,0.001
1382100177620000403,20000403,41.1631,-8.59017,41.1632,-8.59016,0.001
1382190141620000224,20000224,41.176,-8.61088,41.176,-8.61088,0.001
1382191158620000012,20000012,41.1538,-8.67413,41.1538,-8.67412,0.001
1382208525620000633,20000633,41.1485,-8.58593,41.1485,-8.58592,0.001
1382343453620000136,20000136,41.1621,-8.6398,41.1622,-8.6398,0.001
1382381889620000107,20000107,41.1623,-8.63647,41.1623,-8.63647,0.001
1382444406620000372,20000372,41.5299,-8.75042,41.53,-8.75043,0.001
1382471100620000140,20000140,41.1486,-8.58565,41.1486,-8.58565,0.001
1382532840620000470,20000470,41.1775,-8.62361,41.1776,-8.62361,0.001
1382627175620000105,20000105,41.1419,-8.59612,41.1419,-8.59611,0.001
1382633465620000432,20000432,41.1884,-8.4084,41.1884,-8.40841,0.001
1382645753620000529,20000529,41.1534,-8.65566,41.1534,-8.65567,0.001
1382710631620000008,20000008,41.146,-8.61251,41.146,-8.61252,0.001
1382746921620000665,20000665,41.1481,-8.63582,41.1481,-8.63583,0.001
1382807143620000153,20000153,41.1652,-8.61844,41.1652,-8.61843,0.001
1382848580620000904,20000904,41.1483,-8.61305,41.1483,-8.61305,0.001
1382969932620000424,20000424,41.1599,-8.65994,41.1599,-8.65993,0.001
1383042692620000159,20000159,41.1239,-8.59275,41.1239,-8.59276,0.001
1383061092620000588,20000588,41.1468,-8.60383,41.1468,-8.60383,0.001
1383136367620000360,20000360,41.1441,-8.60746,41.1441,-8.60745,0.001
1383215156620000159,20000159,41.1238,-8.59277,41.1238,-8.59276,0.001
1383294578620000051,20000051,41.1548,-8.63065,41.1548,-8.63064,0.001
1383420793620000574,20000574,41.1724,-8.65884,41.1723,-8.65884,0.001
1383444547620000632,20000632,41.1624,-8.58718,41.1624,-8.58717,0.001
1383469921620000345,20000345,41.1586,-8.63326,41.1586,-8.63325,0.001
1383554512620000233,20000233,41.1512,-8.64994,41.1512,-8.64993,0.001
1383560344620000484,20000484,41.1658,-8.66233,41.1658,-8.66232,0.001
1383613553620000560,20000560,41.3288,-8.71701,41.3288,-8.71703,0.001
1383647898620000607,20000607,41.1589,-8.64392,41.1589,-8.64392,0.001
1383654039620000075,20000075,41.2371,-8.6693,41.2371,-8.66931,0.001
1383667086620000687,20000687,41.1675,-8.57687,41.1675,-8.57687,0.001
1383741110620000123,20000123,41.1649,-8.67031,41.1649,-8.67032,0.001
1383829035620000464,20000464,41.1697,-8.58933,41.1697,-8.58933,0.001
1383908416620000279,20000279,41.1498,-8.67191,41.1498,-8.67192,0.001
1383939225620000105,20000105,41.1833,-8.60377,41.1832,-8.60378,0.001
1384088818620000612,20000612,41.1497,-8.67372,41.1497,-8.67373,0.001
1384170972620000403,20000403,41.1826,-8.58185,41.1826,-8.58184,0.001
1384191694620000349,20000349,41.1663,-8.62033,41.1663,-8.62033,0.001
1384261066620000077,20000077,41.1591,-8.62636,41.1591,-8.62635,0.001
1384299450620000503,20000503,41.1759,-8.64384,41.1759,-8.64384,0.001
1384342359620000247,20000247,41.1535,-8.60872,41.1535,-8.60871,0.001
1384442200620000460,20000460,41.1598,-8.60445,41.1598,-8.60444,0.001
1384495387620000648,20000648,41.1628,-8.5905,41.1628,-8.59049,0.001
1384505149620000311,20000311,41.1698,-8.584,41.1698,-8.584,0.001
1384536938620000540,20000540,41.1826,-8.58213,41.1826,-8.58214,0.001
1384539987620000372,20000372,41.1565,-8.66447,41.1565,-8.66448,0.001
1384624689620000057,20000057,41.1663,-8.56061,41.1663,-8.5606,0.001
1384694012620000146,20000146,41.1818,-8.60126,41.1818,-8.60127,0.001
1384702362620000602,20000602,41.1681,-8.68934,41.1681,-8.68934,0.001
1384768130620000432,20000432,41.1577,-8.66143,41.1577,-8.66144,0.001
1384770225620000018,20000018,41.1733,-8.66328,41.1733,-8.66327,0.001
1384794692620000179,20000179,41.1755,-8.59763,41.1755,-8.59763,0.001
1384869739620000565,20000565,41.1823,-8.61358,41.1823,-8.61358,0.001
1384871883620000167,20000167,41.1405,-8.61584,41.1405,-8.61584,0.001
1384879241620000108,20000108,41.089,-8.63284,41.089,-8.63284,0.001
1384890500620000146,20000146,41.1698,-8.57123,41.1698,-8.57124,0.001
1384908441620000372,20000372,41.1621,-8.68514,41.1621,-8.68513,0.001
1384958041620000432,20000432,41.1908,-8.67431,41.1908,-8.6743,0.001
1384989101620000376,20000376,41.1509,-8.60206,41.151,-8.60206,0.001
1385019304620000901,20000901,41.1881,-8.60046,41.1881,-8.60045,0.001
1385027498620000524,20000524,41.2402,-8.69012,41.2402,-8.69012,0.001
1385027756620000524,20000524,41.2402,-8.69015,41.2402,-8.69014,0.001
1385073258620000903,20000903,41.161,-8.64092,41.161,-8.64092,0.001
1385133415620000668,20000668,41.1596,-8.56939,41.1595,-8.56939,0.001
1385166042620000626,20000626,41.1589,-8.59312,41.1589,-8.59312,0.001
1385181746620000118,20000118,41.1491,-8.61424,41.1491,-8.61424,0.001
1385190158620000381,20000381,41.1629,-8.51836,41.1629,-8.51836,0.001
1385198298620000252,20000252,41.1716,-8.63916,41.1716,-8.63915,0.001
1385373679620000332,20000332,41.1486,-8.58563,41.1486,-8.58564,0.001
1385411136620000109,20000109,41.1375,-8.61418,41.1375,-8.61417,0.001
1385497229620000675,20000675,41.1492,-8.64342,41.1492,-8.64343,0.001
1385516010620000406,20000406,41.1827,-8.60015,41.1827,-8.60014,0.001
1385548298620000347,20000347,41.1623,-8.62778,41.1623,-8.62777,0.001
1385578465620000281,20000281,41.1693,-8.61128,41.1693,-8.61129,0.001
1385630457620000080,20000080,41.1399,-8.53427,41.1399,-8.53428,0.001
1385635454620000515,20000515,41.1626,-8.62369,41.1626,-8.62369,0.001
1385635844620000032,20000032,41.1568,-8.65372,41.1568,-8.65372,0.001
1385672361620000649,20000649,41.1803,-8.60417,41.1803,-8.60418,0.001
1385720839620000543,20000543,41.1804,-8.66161,41.1804,-8.6616,0.001
1385727096620000080,20000080,41.1741,-8.60378,41.1741,-8.60378,0.001
1385733230620000080,20000080,41.1446,-8.60648,41.1446,-8.60649,0.001
1385746443620000257,20000257,41.2277,-8.54056,41.2277,-8.54056,0.001
1385839299620000453,20000453,41.1409,-8.60981,41.1409,-8.60981,0.001
1385888884620000540,20000540,41.1492,-8.59937,41.1492,-8.59937,0.001
1385972813620000009,20000009,41.1576,-8.62779,41.1577,-8.62778,0.001
1386065733620000080,20000080,41.1483,-8.60628,41.1483,-8.60628,0.001
1386078137620000362,20000362,41.1595,-8.57019,41.1595,-8.5702,0.001
1386085865620000569,20000569,41.1693,-8.60357,41.1693,-8.60357,0.001
1386115027620000216,20000216,41.1586,-8.669,41.1586,-8.66899,0.001
1386154223620000123,20000123,41.2402,-8.69011,41.2402,-8.6901,0.001
1386155059620000192,20000192,41.1447,-8.60654,41.1447,-8.60654,0.001
1386177102620000540,20000540,41.1477,-8.59929,41.1477,-8.59928,0.001
1386231327620000633,20000633,41.1484,-8.58594,41.1484,-8.58594,0.001
1386268724620000310,20000310,41.1489,-8.58581,41.1489,-8.5858,0.001
1386307180620000506,20000506,41.1478,-8.59801,41.1478,-8.59801,0.001
1386331014620000053,20000053,41.1827,-8.60017,41.1827,-8.60017,0.001
1386348862620000540,20000540,41.1478,-8.59917,41.1479,-8.59917,0.001
1386350378620000616,20000616,41.1524,-8.62755,41.1524,-8.62756,0.001
1386448666620000081,20000081,41.1095,-8.6326,41.1096,-8.63261,0.001
1386513271620000080,20000080,41.1828,-8.60153,41.1828,-8.60154,0.001
1386526343620000186,20000186,41.1632,-8.58412,41.1632,-8.58413,0.001
1386601437620000186,20000186,41.1686,-8.61331,41.1686,-8.61331,0.001
1386682540620000080,20000080,41.1461,-8.61761,41.1461,-8.61762,0.001
1386694406620000387,20000387,41.1589,-8.64415,41.1589,-8.64416,0.001
1386771740620000543,20000543,41.1804,-8.66163,41.1804,-8.66162,0.001
1386785219620000044,20000044,41.1491,-8.67262,41.1491,-8.67263,0.001
1386831845620000351,20000351,41.174,-8.59018,41.174,-8.59017,0.001
1386858125620000172,20000172,41.1569,-8.67521,41.1569,-8.67522,0.001
1395572454620000036,20000036,41.1599,-8.66001,41.1599,-8.66002,0.001
1395579133620000066,20000066,41.154,-8.64836,41.154,-8.64835,0.001
1395656191620000066,20000066,41.1814,-8.61322,41.1814,-8.61322,0.001
1395742627620000686,20000686,41.1481,-8.6575,41.1481,-8.65751,0.001
1395744157620000448,20000448,41.1655,-8.60328,41.1655,-8.60329,0.001
1395754801620000620,20000620,41.1562,-8.62082,41.1562,-8.62081,0.001
1395758372620000131,20000131,41.1593,-8.63815,41.1593,-8.63815,0.001
1395826933620000434,20000434,41.1446,-8.60651,41.1446,-8.60652,0.001
1395845186620000338,20000338,41.1479,-8.59914,41.1479,-8.59913,0.001
1395931393620000245,20000245,41.1845,-8.60928,41.1845,-8.60928,0.001
1395960885620000215,20000215,41.1447,-8.60639,41.1446,-8.60639,0.001
1395976399620000424,20000424,41.1692,-8.66786,41.1692,-8.66786,0.001
1395996558620000669,20000669,41.1446,-8.60652,41.1446,-8.60652,0.001
1396024212620000604,20000604,41.1627,-8.57374,41.1627,-8.57373,0.001
1396068119620000436,20000436,41.1468,-8.60586,41.1468,-8.60585,0.001
1396095680620000276,20000276,41.1427,-8.57472,41.1427,-8.57471,0.001
1396101839620000595,20000595,41.1592,-8.6386,41.1592,-8.63861,0.001
1396162780620000540,20000540,41.1494,-8.59954,41.1494,-8.59954,0.001
1396254624620000387,20000387,41.162,-8.58784,41.162,-8.58783,0.001
1396259975620000903,20000903,41.161,-8.6406,41.161,-8.64061,0.001
1396268801620000619,20000619,41.166,-8.57953,41.166,-8.57952,0.001
1396292338620000539,20000539,41.1444,-8.6062,41.1444,-8.60621,0.001
1396374206620000199,20000199,41.1444,-8.6061,41.1444,-8.60609,0.001
1396417153620000066,20000066,41.1746,-8.61787,41.1746,-8.61787,0.001
1396427193620000458,20000458,41.166,-8.57007,41.166,-8.57007,0.001
1396436252620000066,20000066,41.1658,-8.59831,41.1659,-8.59832,0.001
1396446029620000434,20000434,41.1447,-8.6064,41.1447,-8.60639,0.001
1396457307620000026,20000026,41.1452,-8.61065,41.1452,-8.61065,0.001
1396459352620000435,20000435,41.1446,-8.60641,41.1446,-8.6064,0.001
1396511902620000338,20000338,41.151,-8.64525,41.151,-8.64526,0.001
1396515506620000665,20000665,41.1518,-8.6097,41.1518,-8.60971,0.001
1396518236620000443,20000443,41.1492,-8.59924,41.1492,-8.59925,0.001
1396528248620000216,20000216,41.1598,-8.63989,41.1598,-8.6399,0.001
1396548673620000153,20000153,41.158,-8.68247,41.158,-8.68247,0.001
1396601337620000080,20000080,41.1434,-8.61036,41.1434,-8.61035,0.001
1396631854620000129,20000129,41.1468,-8.61996,41.1468,-8.61997,0.001
1396635570620000154,20000154,41.1714,-8.65642,41.1714,-8.65641,0.001
1396655858620000529,20000529,41.1663,-8.63912,41.1663,-8.63912,0.001
1396666235620000013,20000013,41.1796,-8.62433,41.1796,-8.62433,0.001
1396669343620000066,20000066,41.1828,-8.59867,41.1828,-8.59866,0.001
1396694562620000066,20000066,41.1744,-8.5848,41.1744,-8.58479,0.001
1396699042620000179,20000179,41.1812,-8.65436,41.1812,-8.65435,0.001
1396713835620000465,20000465,41.1769,-8.61077,41.1769,-8.61076,0.001
1396881588620000670,20000670,41.1481,-8.59921,41.148,-8.59921,0.001
1396881654620000670,20000670,41.1481,-8.5992,41.1481,-8.59919,0.001
1396882599620000027,20000027,41.1446,-8.60653,41.1447,-8.60653,0.001
1396885068620000066,20000066,41.1622,-8.62916,41.1622,-8.62916,0.001
1396908502620000903,20000903,41.1533,-8.60815,41.1533,-8.60816,0.001
1396952582620000543,20000543,41.181,-8.66508,41.181,-8.66507,0.001
1397037388620000616,20000616,41.1594,-8.6232,41.1595,-8.6232,0.001
1397051634620000066,20000066,41.1997,-8.59531,41.1997,-8.59531,0.001
1397066031620000321,20000321,41.1681,-8.68934,41.1681,-8.68935,0.001
1397080561620000086,20000086,41.1604,-8.60965,41.1604,-8.60964,0.001
1397107712620000432,20000432,41.1613,-8.6595,41.1613,-8.65951,0.001
1397126007620000435,20000435,41.1446,-8.60647,41.1446,-8.60647,0.001
1397127513620000083,20000083,41.1447,-8.60656,41.1447,-8.60657,0.001
1397149285620000562,20000562,41.1435,-8.62128,41.1435,-8.62127,0.001
1397206939620000230,20000230,41.1602,-8.64367,41.1602,-8.64367,0.001
1397226264620000066,20000066,41.1368,-8.62401,41.1368,-8.62401,0.001
1397231062620000295,20000295,41.1683,-8.56518,41.1683,-8.56517,0.001
1397307628620000295,20000295,41.1676,-8.57058,41.1676,-8.57058,0.001
1397339435620000616,20000616,41.1596,-8.63923,41.1597,-8.63922,0.001
1397346830620000370,20000370,41.1576,-8.59637,41.1575,-8.59636,0.001
1397410169620000601,20000601,41.148,-8.61981,41.148,-8.6198,0.001
1397420486620000254,20000254,41.164,-8.59079,41.164,-8.5908,0.001
1397430724620000066,20000066,41.1833,-8.6133,41.1833,-8.61329,0.001
1397475971620000066,20000066,41.1631,-8.59587,41.1631,-8.59586,0.001
1397491849620000460,20000460,41.146,-8.59865,41.146,-8.59865,0.001
1397493687620000616,20000616,41.155,-8.64875,41.155,-8.64876,0.001
1397518888620000370,20000370,41.1624,-8.58708,41.1624,-8.58708,0.001
1397543861620000534,20000534,41.144,-8.60692,41.144,-8.60693,0.001
1397554258620000086,20000086,41.1457,-8.60724,41.1457,-8.60725,0.001
1397581379620000190,20000190,41.1754,-8.62773,41.1754,-8.62774,0.001
1397638774620000026,20000026,41.1457,-8.61076,41.1458,-8.61076,0.001
1397658536620000470,20000470,41.1663,-8.68585,41.1663,-8.68586,0.001
1397660543620000066,20000066,41.2516,-8.65951,41.2516,-8.65951,0.001
1397736980620000171,20000171,41.1478,-8.60646,41.1478,-8.60645,0.001
1397765151620000492,20000492,41.1475,-8.66641,41.1475,-8.66642,0.001
1397793269620000288,20000288,41.1335,-8.56418,41.1335,-8.56418,0.001
1397838679620000066,20000066,41.1736,-8.55667,41.1736,-8.55666,0.001
1398079981620000121,20000121,41.1518,-8.64748,41.1519,-8.64747,0.001
1398090117620000648,20000648,41.1446,-8.60654,41.1447,-8.60653,0.001
1398093608620000247,20000247,41.1617,-8.58685,41.1617,-8.58685,0.001
1398108857620000687,20000687,41.1648,-8.68556,41.1648,-8.68557,0.001
1398153731620000432,20000432,41.1636,-8.60186,41.1636,-8.60186,0.001
1398165149620000260,20000260,41.1559,-8.66768,41.1559,-8.66767,0.001
1398178902620000672,20000672,41.1598,-8.64011,41.1598,-8.64011,0.001
1398231055620000013,20000013,41.1825,-8.62328,41.1825,-8.62328,0.001
1398334917620000247,20000247,41.1623,-8.58677,41.1623,-8.58677,0.001
1398489508620000076,20000076,41.145,-8.61652,41.145,-8.61651,0.001
1398508512620000338,20000338,41.1631,-8.66521,41.1631,-8.6652,0.001
1398629437620000109,20000109,41.1446,-8.60634,41.1446,-8.60633,0.001
1398632679620000520,20000520,41.159,-8.57167,41.159,-8.57167,0.001
1398670582620000166,20000166,41.1647,-8.64532,41.1646,-8.64533,0.001
1398688721620000066,20000066,41.1543,-8.64784,41.1543,-8.64783,0.001
1398734101620000454,20000454,41.1662,-8.68586,41.1662,-8.68587,0.001
1398742137620000576,20000576,41.1281,-8.63473,41.1281,-8.63474,0.001
1398767683620000665,20000665,41.1592,-8.62025,41.1592,-8.62025,0.001
1398847034620000397,20000397,41.1486,-8.58569,41.1486,-8.58568,0.001
1398866819620000665,20000665,41.2413,-8.66925,41.2413,-8.66925,0.001
1398897605620000252,20000252,41.1662,-8.68584,41.1662,-8.68583,0.001
1398928224620000430,20000430,41.1648,-8.60037,41.1648,-8.60037,0.001
1398930838620000032,20000032,41.1747,-8.68832,41.1747,-8.68831,0.001
1398948522620000086,20000086,41.1447,-8.6065,41.1447,-8.60648,0.001
1399021023620000328,20000328,41.1494,-8.61107,41.1494,-8.61108,0.001
1399078077620000057,20000057,41.1921,-8.58822,41.192,-8.58821,0.001
1399102909620000066,20000066,41.1432,-8.57722,41.1432,-8.57722,0.001
1399118428620000247,20000247,41.1644,-8.59354,41.1644,-8.59354,0.001
1399182086620000507,20000507,41.1524,-8.64907,41.1524,-8.64906,0.001
1399182170620000364,20000364,41.1479,-8.61472,41.1479,-8.61471,0.001
1399249082620000310,20000310,41.156,-8.62187,41.156,-8.62187,0.001
1399291109620000012,20000012,41.1543,-8.64859,41.1543,-8.64859,0.001
1399334108620000672,20000672,41.1816,-8.61362,41.1816,-8.61363,0.001
1399334780620000529,20000529,41.1379,-8.63363,41.1379,-8.63362,0.001
1399334936620000453,20000453,41.1544,-8.64931,41.1544,-8.64932,0.001
1399345701620000513,20000513,41.1718,-8.6804,41.1718,-8.6804,0.001
1399379796620000026,20000026,41.1473,-8.62241,41.1473,-8.6224,0.001
1399435406620000334,20000334,41.172,-8.68064,41.172,-8.68064,0.001
1399452593620000205,20000205,41.1503,-8.60215,41.1503,-8.60215,0.001
1399461896620000138,20000138,41.1797,-8.60278,41.1797,-8.60279,0.001
1399512280620000570,20000570,41.1498,-8.60581,41.1498,-8.60582,0.001
1399533553620000153,20000153,41.1714,-8.65638,41.1714,-8.65638,0.001
1399546483620000400,20000400,41.173,-8.65463,41.173,-8.65464,0.001
1399546628620000400,20000400,41.173,-8.65477,41.173,-8.65476,0.001
1399582506620000665,20000665,41.1409,-8.61007,41.1409,-8.61007,0.001
1399585904620000665,20000665,41.1404,-8.61279,41.1404,-8.61278,0.001
1399615321620000066,20000066,41.1503,-8.62294,41.1503,-8.62294,0.001
1399622325620000534,20000534,41.1802,-8.60394,41.1803,-8.60395,0.001
1399627247620000597,20000597,41.1448,-8.60779,41.1448,-8.60778,0.001
1399638334620000066,20000066,41.1657,-8.625,41.1657,-8.62499,0.001
1399659553620000108,20000108,41.1736,-8.65471,41.1736,-8.65471,0.001
1399673268620000620,20000620,41.1624,-8.5871,41.1624,-8.5871,0.001
1399689160620000572,20000572,41.1732,-8.6825,41.1732,-8.6825,0.001
1395588682620000549,20000549,41.1493,-8.62572,41.1493,-8.62571,0.002
1395649231620000576,20000576,41.16,-8.6503,41.16,-8.65032,0.002
1395656809620000338,20000338,41.1492,-8.66002,41.1492,-8.66003,0.002
1395657449620000136,20000136,41.1519,-8.62362,41.1519,-8.62364,0.002
1395659233620000617,20000617,41.1674,-8.63989,41.1674,-8.63992,0.002
1395665972620000345,20000345,41.1526,-8.63053,41.1527,-8.63051,0.002
1395667257620000605,20000605,41.151,-8.64527,41.151,-8.64528,0.002
1395726240620000540,20000540,41.1493,-8.59935,41.1492,-8.59937,0.002
1395759106620000540,20000540,41.1449,-8.55031,41.145,-8.55031,0.002
1395775331620000619,20000619,41.1591,-8.57017,41.1591,-8.57019,0.002
1395805762620000529,20000529,41.1525,-8.64903,41.1525,-8.64903,0.002
1395826995620000557,20000557,41.1446,-8.60652,41.1447,-8.60651,0.002
1395845548620000338,20000338,41.1479,-8.59911,41.1479,-8.5991,0.002
1395850716620000386,20000386,41.153,-8.66093,41.153,-8.66092,0.002
1395852966620000109,20000109,41.1447,-8.60646,41.1447,-8.60647,0.002
1395900806620000540,20000540,41.1631,-8.58433,41.1631,-8.58434,0.002
1395902400620000540,20000540,41.1476,-8.59936,41.1476,-8.59938,0.002
1395928615620000698,20000698,41.1447,-8.60653,41.1447,-8.60655,0.002
1395932762620000222,20000222,41.1828,-8.60003,41.1828,-8.6,0.002
1395941471620000473,20000473,41.1798,-8.5837,41.1797,-8.5837,0.002
1395946069620000398,20000398,41.1542,-8.64919,41.1542,-8.64921,0.002
1395985697620000450,20000450,41.1558,-8.60255,41.1558,-8.60256,0.002
1395990054620000540,20000540,41.1894,-8.61532,41.1894,-8.6153,0.002
1395990246620000540,20000540,41.1894,-8.6153,41.1894,-8.61528,0.002
1395998022620000009,20000009,41.1638,-8.60233,41.1638,-8.60235,0.002
1395998333620000387,20000387,41.162,-8.58784,41.162,-8.58783,0.002
1396002223620000205,20000205,41.1502,-8.60215,41.1502,-8.60218,0.002
1396017440620000543,20000543,41.1805,-8.6616,41.1805,-8.6616,0.002
1396023701620000496,20000496,41.1826,-8.58183,41.1825,-8.58181,0.002
1396035112620000163,20000163,41.1604,-8.68333,41.1604,-8.68333,0.002
1396054134620000297,20000297,41.1649,-8.57129,41.1649,-8.5713,0.002
1396075949620000260,20000260,41.1601,-8.6055,41.1601,-8.60552,0.002
1396103161620000604,20000604,41.1682,-8.68933,41.1682,-8.68934,0.002
1396118827620000077,20000077,41.145,-8.60642,41.145,-8.6064,0.002
1396128265620000432,20000432,41.2422,-8.66995,41.2422,-8.66993,0.002
1396163826620000904,20000904,41.1455,-8.60746,41.1455,-8.60748,0.002
1396185243620000363,20000363,41.1774,-8.58958,41.1774,-8.58961,0.002
1396192387620000080,20000080,41.161,-8.60046,41.161,-8.60044,0.002
1396203074620000621,20000621,41.1624,-8.58704,41.1624,-8.58702,0.002
1396230537620000129,20000129,41.1627,-8.6109,41.1627,-8.61092,0.002
1396262846620000435,20000435,41.1446,-8.60646,41.1447,-8.60647,0.002
1396267893620000432,20000432,41.2422,-8.66989,41.2422,-8.66991,0.002
1396268817620000389,20000389,41.1604,-8.6537,41.1604,-8.65372,0.002
1396285924620000026,20000026,41.1486,-8.58561,41.1486,-8.58561,0.002
1396310655620000370,20000370,41.1717,-8.58808,41.1717,-8.58809,0.002
1396329432620000066,20000066,41.1815,-8.66253,41.1815,-8.66252,0.002
1396336959620000391,20000391,41.1598,-8.65031,41.1598,-8.65031,0.002
1396337032620000066,20000066,41.1658,-8.5879,41.1658,-8.58792,0.002
1396344297620000269,20000269,41.1797,-8.60206,41.1796,-8.60203,0.002
1396349066620000205,20000205,41.1423,-8.60846,41.1423,-8.60849,0.002
1396355220620000239,20000239,41.1597,-8.63936,41.1597,-8.63938,0.002
1396358764620000294,20000294,41.1625,-8.67349,41.1625,-8.6735,0.002
1396364390620000454,20000454,41.1542,-8.66749,41.1542,-8.66748,0.002
1396378974620000245,20000245,41.1808,-8.62616,41.1808,-8.62613,0.002
1396390452620000698,20000698,41.1562,-8.68108,41.1562,-8.68106,0.002
1396406109620000060,20000060,41.1796,-8.64733,41.1796,-8.64731,0.002
1396421522620000621,20000621,41.1628,-8.58831,41.1628,-8.58833,0.002
1396424944620000617,20000617,41.1659,-8.65746,41.166,-8.65747,0.002
1396443647620000303,20000303,41.1674,-8.62731,41.1674,-8.6273,0.002
1396447045620000066,20000066,41.1364,-8.60788,41.1364,-8.60789,0.002
1396450911620000057,20000057,41.1513,-8.60954,41.1512,-8.60954,0.002
1396469266620000066,20000066,41.174,-8.58284,41.174,-8.58283,0.002
1396476244620000066,20000066,41.1702,-8.64838,41.1702,-8.64841,0.002
1396564137620000901,20000901,41.1565,-8.67987,41.1566,-8.67988,0.002
1396577739620000066,20000066,41.1639,-8.63111,41.1639,-8.63108,0.002
1396598062620000100,20000100,41.1595,-8.64072,41.1595,-8.64075,0.002
1396604017620000549,20000549,41.1627,-8.65821,41.1627,-8.6582,0.002
1396612919620000392,20000392,41.1462,-8.61761,41.1462,-8.61758,0.002
1396618001620000021,20000021,41.1673,-8.6084,41.1673,-8.60841,0.002
1396623107620000055,20000055,41.1556,-8.63858,41.1557,-8.63859,0.002
1396654356620000057,20000057,41.1758,-8.6505,41.1758,-8.65049,0.002
1396665098620000075,20000075,41.1796,-8.62436,41.1795,-8.62438,0.002
1396679856620000513,20000513,41.1746,-8.68839,41.1746,-8.6884,0.002
1396693790620000304,20000304,41.1507,-8.60963,41.1507,-8.60962,0.002
1396693952620000066,20000066,41.1642,-8.58903,41.1642,-8.58902,0.002
1396761477620000066,20000066,41.1137,-8.58992,41.1137,-8.58991,0.002
1396761693620000066,20000066,41.1118,-8.58362,41.1118,-8.58364,0.002
1396764945620000570,20000570,41.1591,-8.68347,41.1591,-8.68348,0.002
1396768410620000900,20000900,41.1735,-8.58975,41.1735,-8.58975,0.002
1396781144620000249,20000249,41.1525,-8.62989,41.1525,-8.62988,0.002
