trip_id,taxi_id,start_time,end_time,duration_min
1378425075620000488,20000488,2013-09-05 23:51:15,2013-09-06 00:02:45,11.5000
1378425084620000080,20000080,2013-09-05 23:51:24,2013-09-06 00:08:09,16.7500
1378425137620000430,20000430,2013-09-05 23:52:17,2013-09-06 00:00:17,8.0000
1378425168620000112,20000112,2013-09-05 23:52:48,2013-09-06 00:08:18,15.5000
1378425179620000192,20000192,2013-09-05 23:52:59,2013-09-06 00:12:59,20.0000
1378425223620000042,20000042,2013-09-05 23:53:43,2013-09-06 01:08:43,75.0000
1378425389620000600,20000600,2013-09-05 23:56:29,2013-09-06 00:05:29,9.0000
1378425423620000199,20000199,2013-09-05 23:57:03,2013-09-06 00:04:48,7.7500
1378425423620000372,20000372,2013-09-05 23:57:03,2013-09-06 00:06:18,9.2500
1378425482620000436,20000436,2013-09-05 23:58:02,2013-09-06 00:21:17,23.2500
1378425503620000108,20000108,2013-09-05 23:58:23,2013-09-06 00:05:08,6.7500
1378425507620000320,20000320,2013-09-05 23:58:27,2013-09-06 00:03:27,5.0000
1378425515620000304,20000304,2013-09-05 23:58:35,2013-09-06 00:13:50,15.2500
1378425527620000057,20000057,2013-09-05 23:58:47,2013-09-06 00:03:32,4.7500
1378425583620000542,20000542,2013-09-05 23:59:43,2013-09-06 00:04:58,5.2500
1378509910620000157,20000157,2013-09-06 23:25:10,2013-09-07 00:03:40,38.5000
1378510241620000388,20000388,2013-09-06 23:30:41,2013-09-07 00:10:11,39.5000
1378510727620000309,20000309,2013-09-06 23:38:47,2013-09-07 00:01:17,22.5000
1378511216620000648,20000648,2013-09-06 23:46:56,2013-09-07 00:09:26,22.5000
1378511232620000680,20000680,2013-09-06 23:47:12,2013-09-07 00:13:27,26.2500
1378511302620000612,20000612,2013-09-06 23:48:22,2013-09-07 00:05:07,16.7500
1378511353620000105,20000105,2013-09-06 23:49:13,2013-09-07 00:09:28,20.2500
1378511372620000197,20000197,2013-09-06 23:49:32,2013-09-07 00:03:32,14.0000
1378511379620000161,20000161,2013-09-06 23:49:39,2013-09-07 00:05:54,16.2500
1378511390620000517,20000517,2013-09-06 23:49:50,2013-09-07 00:01:35,11.7500
1378511437620000067,20000067,2013-09-06 23:50:37,2013-09-07 00:00:07,9.5000
1378511541620000320,20000320,2013-09-06 23:52:21,2013-09-07 00:03:21,11.0000
1378511621620000154,20000154,2013-09-06 23:53:41,2013-09-07 00:02:56,9.2500
1378511629620000513,20000513,2013-09-06 23:53:49,2013-09-07 00:03:19,9.5000
1378511656620000483,20000483,2013-09-06 23:54:16,2013-09-07 00:05:46,11.5000
1378511668620000273,20000273,2013-09-06 23:54:28,2013-09-07 00:10:28,16.0000
1378511696620000201,20000201,2013-09-06 23:54:56,2013-09-07 00:09:41,14.7500
1378511697620000010,20000010,2013-09-06 23:54:57,2013-09-07 00:06:12,11.2500
1378511764620000574,20000574,2013-09-06 23:56:04,2013-09-07 00:09:34,13.5000
1378511766620000011,20000011,2013-09-06 23:56:06,2013-09-07 00:02:06,6.0000
1378511766620000472,20000472,2013-09-06 23:56:06,2013-09-07 00:01:06,5.0000
1378511791620000672,20000672,2013-09-06 23:56:31,2013-09-07 00:00:46,4.2500
1378511803620000621,20000621,2013-09-06 23:56:43,2013-09-07 00:09:13,12.5000
1378511814620000549,20000549,2013-09-06 23:56:54,2013-09-07 00:06:09,9.2500
1378511824620000101,20000101,2013-09-06 23:57:04,2013-09-07 00:11:04,14.0000
1378511889620000020,20000020,2013-09-06 23:58:09,2013-09-07 00:03:54,5.7500
1378511912620000341,20000341,2013-09-06 23:58:32,2013-09-07 00:02:47,4.2500
1378511947620000311,20000311,2013-09-06 23:59:07,2013-09-07 00:16:52,17.7500
1378595849620000359,20000359,2013-09-07 23:17:29,2013-09-08 00:01:14,43.7500
1378596313620000250,20000250,2013-09-07 23:25:13,2013-09-08 01:53:13,148.0000
1378596450620000430,20000430,2013-09-07 23:27:30,2013-09-08 01:16:30,109.0000
1378596855620000431,20000431,2013-09-07 23:34:15,2013-09-08 00:04:00,29.7500
1378597593620000554,20000554,2013-09-07 23:46:33,2013-09-08 00:09:48,23.2500
1378597619620000388,20000388,2013-09-07 23:46:59,2013-09-08 00:01:44,14.7500
1378597621620000308,20000308,2013-09-07 23:47:01,2013-09-08 00:20:46,33.7500
1378597764620000345,20000345,2013-09-07 23:49:24,2013-09-08 00:09:09,19.7500
1378597838620000520,20000520,2013-09-07 23:50:38,2013-09-08 00:02:53,12.2500
1378597840620000542,20000542,2013-09-07 23:50:40,2013-09-08 00:01:10,10.5000
1378597851620000435,20000435,2013-09-07 23:50:51,2013-09-08 00:01:51,11.0000
1378597914620000171,20000171,2013-09-07 23:51:54,2013-09-08 00:03:24,11.5000
1378597924620000216,20000216,2013-09-07 23:52:04,2013-09-08 00:08:04,16.0000
1378597968620000595,20000595,2013-09-07 23:52:48,2013-09-08 00:01:33,8.7500
1378597986620000256,20000256,2013-09-07 23:53:06,2013-09-08 00:09:51,16.7500
1378598011620000245,20000245,2013-09-07 23:53:31,2013-09-08 00:02:31,9.0000
1378598017620000157,20000157,2013-09-07 23:53:37,2013-09-08 00:01:52,8.2500
1378598018620000280,20000280,2013-09-07 23:53:38,2013-09-08 00:10:08,16.5000
1378598047620000268,20000268,2013-09-07 23:54:07,2013-09-08 00:04:37,10.5000
1378598061620000142,20000142,2013-09-07 23:54:21,2013-09-08 00:00:36,6.2500
1378598075620000011,20000011,2013-09-07 23:54:35,2013-09-08 00:14:05,19.5000
1378598085620000303,20000303,2013-09-07 23:54:45,2013-09-08 00:02:15,7.5000
1378598121620000108,20000108,2013-09-07 23:55:21,2013-09-08 00:05:36,10.2500
1378598144620000351,20000351,2013-09-07 23:55:44,2013-09-08 00:05:59,10.2500
1378598147620000612,20000612,2013-09-07 23:55:47,2013-09-08 00:10:32,14.7500
1378598196620000574,20000574,2013-09-07 23:56:36,2013-09-08 00:29:06,32.5000
1378598211620000463,20000463,2013-09-07 23:56:51,2013-09-08 00:05:06,8.2500
1378598214620000486,20000486,2013-09-07 23:56:54,2013-09-08 00:04:54,8.0000
1378598238620000387,20000387,2013-09-07 23:57:18,2013-09-08 00:05:33,8.2500
1378598245620000304,20000304,2013-09-07 23:57:25,2013-09-08 00:01:55,4.5000
1378598257620000276,20000276,2013-09-07 23:57:37,2013-09-08 00:06:07,8.5000
1378598269620000066,20000066,2013-09-07 23:57:49,2013-09-08 00:03:34,5.7500
1378598306620000649,20000649,2013-09-07 23:58:26,2013-09-08 00:09:11,10.7500
1378598337620000680,20000680,2013-09-07 23:58:57,2013-09-08 00:05:42,6.7500
1378598339620000678,20000678,2013-09-07 23:58:59,2013-09-08 00:20:14,21.2500
1378598355620000136,20000136,2013-09-07 23:59:15,2013-09-08 00:08:15,9.0000
1378598362620000057,20000057,2013-09-07 23:59:22,2013-09-08 00:10:07,10.7500
1378598372620000658,20000658,2013-09-07 23:59:32,2013-09-08 00:18:32,19.0000
1378598392620000353,20000353,2013-09-07 23:59:52,2013-09-08 00:21:07,21.2500
1378684152620000233,20000233,2013-09-08 23:49:12,2013-09-09 00:01:12,12.0000
1378684348620000574,20000574,2013-09-08 23:52:28,2013-09-09 00:06:58,14.5000
1378684404620000003,20000003,2013-09-08 23:53:24,2013-09-09 00:10:09,16.7500
1378684409620000359,20000359,2013-09-08 23:53:29,2013-09-09 00:01:59,8.5000
1378684424620000430,20000430,2013-09-08 23:53:44,2013-09-09 00:11:44,18.0000
1378684424620000571,20000571,2013-09-08 23:53:44,2013-09-09 00:27:59,34.2500
1378684477620000600,20000600,2013-09-08 23:54:37,2013-09-09 00:04:22,9.7500
1378684604620000179,20000179,2013-09-08 23:56:44,2013-09-09 00:09:29,12.7500
1378684769620000482,20000482,2013-09-08 23:59:29,2013-09-09 00:15:14,15.7500
1378684784620000011,20000011,2013-09-08 23:59:44,2013-09-09 00:14:44,15.0000
1378769982620000252,20000252,2013-09-09 23:39:42,2013-09-10 00:02:42,23.0000
1378770256620000453,20000453,2013-09-09 23:44:16,2013-09-10 00:06:01,21.7500
1378770719620000037,20000037,2013-09-09 23:51:59,2013-09-10 00:06:29,14.5000
1378770844620000571,20000571,2013-09-09 23:54:04,2013-09-10 00:11:49,17.7500
1378770908620000337,20000337,2013-09-09 23:55:08,2013-09-10 00:06:53,11.7500
1378770913620000178,20000178,2013-09-09 23:55:13,2013-09-10 00:30:28,35.2500
1378770949620000011,20000011,2013-09-09 23:55:49,2013-09-10 00:03:19,7.5000
1378770952620000196,20000196,2013-09-09 23:55:52,2013-09-10 00:06:52,11.0000
1378770959620000304,20000304,2013-09-09 23:55:59,2013-09-10 00:01:44,5.7500
1378770986620000472,20000472,2013-09-09 23:56:26,2013-09-10 00:03:41,7.2500
1378771082620000285,20000285,2013-09-09 23:58:02,2013-09-10 00:09:47,11.7500
1378771118620000233,20000233,2013-09-09 23:58:38,2013-09-10 00:13:08,14.5000
1378771119620000403,20000403,2013-09-09 23:58:39,2013-09-10 00:07:24,8.7500
1378771183620000297,20000297,2013-09-09 23:59:43,2013-09-10 00:07:43,8.0000
1378856354620000364,20000364,2013-09-10 23:39:14,2013-09-11 00:59:44,80.5000
1378856908620000542,20000542,2013-09-10 23:48:28,2013-09-11 00:02:28,14.0000
1378857392620000684,20000684,2013-09-10 23:56:32,2013-09-11 00:07:02,10.5000
1378857404620000031,20000031,2013-09-10 23:56:44,2013-09-11 00:02:44,6.0000
1378857468620000173,20000173,2013-09-10 23:57:48,2013-09-11 00:01:03,3.2500
1378857507620000105,20000105,2013-09-10 23:58:27,2013-09-11 00:17:42,19.2500
1378857520620000112,20000112,2013-09-10 23:58:40,2013-09-11 00:05:40,7.0000
1378857535620000688,20000688,2013-09-10 23:58:55,2013-09-11 00:08:10,9.2500
1378857546620000020,20000020,2013-09-10 23:59:06,2013-09-11 00:08:21,9.2500
1378857570620000625,20000625,2013-09-10 23:59:30,2013-09-11 00:08:15,8.7500
1378857598620000005,20000005,2013-09-10 23:59:58,2013-09-11 00:06:43,6.7500
1378943478620000618,20000618,2013-09-11 23:51:18,2013-09-12 00:01:18,10.0000
1378943490620000195,20000195,2013-09-11 23:51:30,2013-09-12 00:07:15,15.7500
1378943511620000031,20000031,2013-09-11 23:51:51,2013-09-12 00:02:21,10.5000
1378943534620000483,20000483,2013-09-11 23:52:14,2013-09-12 00:05:44,13.5000
1378943599620000004,20000004,2013-09-11 23:53:19,2013-09-12 00:00:19,7.0000
1378943623620000356,20000356,2013-09-11 23:53:43,2013-09-12 00:06:43,13.0000
1378943672620000136,20000136,2013-09-11 23:54:32,2013-09-12 00:02:32,8.0000
1378943759620000684,20000684,2013-09-11 23:55:59,2013-09-12 00:09:14,13.2500
1378943782620000060,20000060,2013-09-11 23:56:22,2013-09-12 00:14:22,18.0000
1378943788620000263,20000263,2013-09-11 23:56:28,2013-09-12 00:07:43,11.2500
1378943790620000245,20000245,2013-09-11 23:56:30,2013-09-12 00:04:30,8.0000
1378943833620000600,20000600,2013-09-11 23:57:13,2013-09-12 00:07:13,10.0000
1378943946620000171,20000171,2013-09-11 23:59:06,2013-09-12 00:07:51,8.7500
1378943948620000140,20000140,2013-09-11 23:59:08,2013-09-12 00:02:23,3.2500
1378943969620000424,20000424,2013-09-11 23:59:29,2013-09-12 00:02:14,2.7500
1378943988620000178,20000178,2013-09-11 23:59:48,2013-09-12 00:06:03,6.2500
1378943995620000008,20000008,2013-09-11 23:59:55,2013-09-12 00:11:10,11.2500
1378943999620000561,20000561,2013-09-11 23:59:59,2013-09-12 00:05:44,5.7500
1379028984620000561,20000561,2013-09-12 23:36:24,2013-09-13 00:02:54,26.5000
1379029478620000624,20000624,2013-09-12 23:44:38,2013-09-13 00:04:08,19.5000
1379029631620000486,20000486,2013-09-12 23:47:11,2013-09-13 00:20:41,33.5000
1379029761620000066,20000066,2013-09-12 23:49:21,2013-09-13 00:03:51,14.5000
1379029802620000569,20000569,2013-09-12 23:50:02,2013-09-13 00:07:17,17.2500
1379029849620000625,20000625,2013-09-12 23:50:49,2013-09-13 00:15:34,24.7500
1379029852620000488,20000488,2013-09-12 23:50:52,2013-09-13 00:03:37,12.7500
1379029873620000231,20000231,2013-09-12 23:51:13,2013-09-13 00:00:28,9.2500
1379029874620000060,20000060,2013-09-12 23:51:14,2013-09-13 00:01:44,10.5000
1379029903620000657,20000657,2013-09-12 23:51:43,2013-09-13 00:23:43,32.0000
1379029936620000388,20000388,2013-09-12 23:52:16,2013-09-13 00:00:01,7.7500
1379029966620000640,20000640,2013-09-12 23:52:46,2013-09-13 00:00:31,7.7500
1379029999620000022,20000022,2013-09-12 23:53:19,2013-09-13 00:01:04,7.7500
1379030036620000285,20000285,2013-09-12 23:53:56,2013-09-13 00:00:56,7.0000
1379030048620000233,20000233,2013-09-12 23:54:08,2013-09-13 00:05:23,11.2500
1379030088620000325,20000325,2013-09-12 23:54:48,2013-09-13 00:01:33,6.7500
1379030096620000665,20000665,2013-09-12 23:54:56,2013-09-13 00:03:26,8.5000
1379030134620000610,20000610,2013-09-12 23:55:34,2013-09-13 00:01:19,5.7500
1379030195620000263,20000263,2013-09-12 23:56:35,2013-09-13 00:05:20,8.7500
1379030275620000245,20000245,2013-09-12 23:57:55,2013-09-13 00:03:10,5.2500
1379030293620000012,20000012,2013-09-12 23:58:13,2013-09-13 00:07:13,9.0000
1379030301620000304,20000304,2013-09-12 23:58:21,2013-09-13 00:11:36,13.2500
1379030305620000529,20000529,2013-09-12 23:58:25,2013-09-13 00:07:40,9.2500
1379030312620000454,20000454,2013-09-12 23:58:32,2013-09-13 00:04:32,6.0000
1379030317620000197,20000197,2013-09-12 23:58:37,2013-09-13 00:06:52,8.2500
1379030364620000089,20000089,2013-09-12 23:59:24,2013-09-13 00:09:54,10.5000
1379030373620000157,20000157,2013-09-12 23:59:33,2013-09-13 00:12:18,12.7500
1379030389620000108,20000108,2013-09-12 23:59:49,2013-09-13 00:10:19,10.5000
1379108876620000486,20000486,2013-09-13 21:47:56,2013-09-14 00:14:41,146.7500
1379109952620000902,20000902,2013-09-13 22:05:52,2013-09-14 00:40:07,154.2500
1379114611620000142,20000142,2013-09-13 23:23:31,2013-09-14 00:04:01,40.5000
1379115645620000008,20000008,2013-09-13 23:40:45,2013-09-14 00:04:00,23.2500
1379115771620000345,20000345,2013-09-13 23:42:51,2013-09-14 00:06:21,23.5000
1379115861620000496,20000496,2013-09-13 23:44:21,2013-09-14 00:05:21,21.0000
1379115937620000554,20000554,2013-09-13 23:45:37,2013-09-14 00:02:07,16.5000
1379115998620000395,20000395,2013-09-13 23:46:38,2013-09-14 00:04:53,18.2500
1379116005620000173,20000173,2013-09-13 23:46:45,2013-09-14 00:09:15,22.5000
1379116156620000054,20000054,2013-09-13 23:49:16,2013-09-14 00:25:01,35.7500
1379116294620000514,20000514,2013-09-13 23:51:34,2013-09-14 00:08:04,16.5000
1379116306620000381,20000381,2013-09-13 23:51:46,2013-09-14 00:09:16,17.5000
1379116320620000672,20000672,2013-09-13 23:52:00,2013-09-14 00:05:45,13.7500
1379116376620000231,20000231,2013-09-13 23:52:56,2013-09-14 00:19:11,26.2500
1379116419620000154,20000154,2013-09-13 23:53:39,2013-09-14 00:00:54,7.2500
1379116522620000476,20000476,2013-09-13 23:55:22,2013-09-14 00:09:07,13.7500
1379116537620000356,20000356,2013-09-13 23:55:37,2013-09-14 00:11:07,15.5000
1379116549620000529,20000529,2013-09-13 23:55:49,2013-09-14 00:04:34,8.7500
1379116558620000419,20000419,2013-09-13 23:55:58,2013-09-14 00:02:43,6.7500
1379116566620000612,20000612,2013-09-13 23:56:06,2013-09-14 00:07:36,11.5000
1379116575620000242,20000242,2013-09-13 23:56:15,2013-09-14 00:03:30,7.2500
1379116575620000574,20000574,2013-09-13 23:56:15,2013-09-14 00:20:45,24.5000
1379116578620000260,20000260,2013-09-13 23:56:18,2013-09-14 00:01:03,4.7500
1379116586620000483,20000483,2013-09-13 23:56:26,2013-09-14 00:03:11,6.7500
1379116599620000309,20000309,2013-09-13 23:56:39,2013-09-14 00:08:09,11.5000
1379116601620000589,20000589,2013-09-13 23:56:41,2013-09-14 00:03:56,7.2500
1379116610620000031,20000031,2013-09-13 23:56:50,2013-09-14 00:20:35,23.7500
1379116619620000320,20000320,2013-09-13 23:56:59,2013-09-14 00:11:29,14.5000
1379116638620000311,20000311,2013-09-13 23:57:18,2013-09-14 00:06:18,9.0000
1379116652620000256,20000256,2013-09-13 23:57:32,2013-09-14 00:08:02,10.5000
1379116671620000633,20000633,2013-09-13 23:57:51,2013-09-14 00:06:51,9.0000
1379116673620000621,20000621,2013-09-13 23:57:53,2013-09-14 00:03:08,5.2500
1379116681620000188,20000188,2013-09-13 23:58:01,2013-09-14 00:00:46,2.7500
1379116715620000009,20000009,2013-09-13 23:58:35,2013-09-14 00:06:05,7.5000
1379116729620000665,20000665,2013-09-13 23:58:49,2013-09-14 00:16:19,17.5000
1379116740620000108,20000108,2013-09-13 23:59:00,2013-09-14 00:11:15,12.2500
1379116778620000451,20000451,2013-09-13 23:59:38,2013-09-14 00:08:38,9.0000
1379116780620000199,20000199,2013-09-13 23:59:40,2013-09-14 00:08:10,8.5000
1379201824620000481,20000481,2013-09-14 23:37:04,2013-09-15 00:03:04,26.0000
1379202063620000554,20000554,2013-09-14 23:41:03,2013-09-15 00:01:18,20.2500
1379202207620000591,20000591,2013-09-14 23:43:27,2013-09-15 00:11:57,28.5000
1379202306620000486,20000486,2013-09-14 23:45:06,2013-09-15 00:31:51,46.7500
1379202364620000011,20000011,2013-09-14 23:46:04,2013-09-15 00:01:34,15.5000
1379202387620000600,20000600,2013-09-14 23:46:27,2013-09-15 00:02:27,16.0000
1379202391620000423,20000423,2013-09-14 23:46:31,2013-09-15 00:01:16,14.7500
1379202419620000380,20000380,2013-09-14 23:46:59,2013-09-15 00:03:29,16.5000
1379202461620000066,20000066,2013-09-14 23:47:41,2013-09-15 00:05:11,17.5000
1379202532620000372,20000372,2013-09-14 23:48:52,2013-09-15 00:00:22,11.5000
1379202549620000612,20000612,2013-09-14 23:49:09,2013-09-15 00:07:54,18.7500
1379202560620000060,20000060,2013-09-14 23:49:20,2013-09-15 00:12:20,23.0000
1379202570620000067,20000067,2013-09-14 23:49:30,2013-09-15 00:10:30,21.0000
1379202626620000054,20000054,2013-09-14 23:50:26,2013-09-15 00:01:11,10.7500
1379202629620000424,20000424,2013-09-14 23:50:29,2013-09-15 00:04:59,14.5000
1379202632620000003,20000003,2013-09-14 23:50:32,2013-09-15 00:00:32,10.0000
1379202657620000395,20000395,2013-09-14 23:50:57,2013-09-15 00:03:57,13.0000
1379202672620000105,20000105,2013-09-14 23:51:12,2013-09-15 00:08:12,17.0000
1379202673620000120,20000120,2013-09-14 23:51:13,2013-09-15 00:03:28,12.2500
1379202703620000525,20000525,2013-09-14 23:51:43,2013-09-15 00:05:58,14.2500
1379202715620000249,20000249,2013-09-14 23:51:55,2013-09-15 00:19:10,27.2500
1379202731620000367,20000367,2013-09-14 23:52:11,2013-09-15 00:07:56,15.7500
1379202744620000161,20000161,2013-09-14 23:52:24,2013-09-15 00:02:09,9.7500
1379202751620000463,20000463,2013-09-14 23:52:31,2013-09-15 00:07:16,14.7500
1379202772620000140,20000140,2013-09-14 23:52:52,2013-09-15 00:00:22,7.5000
1379202799620000235,20000235,2013-09-14 23:53:19,2013-09-15 00:00:04,6.7500
1379202806620000273,20000273,2013-09-14 23:53:26,2013-09-15 00:06:26,13.0000
1379202849620000077,20000077,2013-09-14 23:54:09,2013-09-15 00:05:54,11.7500
1379202853620000508,20000508,2013-09-14 23:54:13,2013-09-15 00:05:28,11.2500
1379202862620000359,20000359,2013-09-14 23:54:22,2013-09-15 00:22:07,27.7500
1379202913620000473,20000473,2013-09-14 23:55:13,2013-09-15 00:04:43,9.5000
1379202950620000101,20000101,2013-09-14 23:55:50,2013-09-15 00:02:50,7.0000
1379202953620000051,20000051,2013-09-14 23:55:53,2013-09-15 00:01:23,5.5000
1379202953620000381,20000381,2013-09-14 23:55:53,2013-09-15 00:06:08,10.2500
1379202983620000089,20000089,2013-09-14 23:56:23,2013-09-15 00:10:23,14.0000
1379202991620000376,20000376,2013-09-14 23:56:31,2013-09-15 00:03:16,6.7500
1379203002620000482,20000482,2013-09-14 23:56:42,2013-09-15 00:00:57,4.2500
1379203061620000476,20000476,2013-09-14 23:57:41,2013-09-15 00:08:41,11.0000
1379203064620000667,20000667,2013-09-14 23:57:44,2013-09-15 00:07:29,9.7500
1379203095620000324,20000324,2013-09-14 23:58:15,2013-09-15 00:04:00,5.7500
1379203119620000574,20000574,2013-09-14 23:58:39,2013-09-15 00:08:24,9.7500
1379203123620000020,20000020,2013-09-14 23:58:43,2013-09-15 00:08:58,10.2500
1379203149620000658,20000658,2013-09-14 23:59:09,2013-09-15 00:18:39,19.5000
1379203157620000542,20000542,2013-09-14 23:59:17,2013-09-15 00:06:47,7.5000
1379203173620000451,20000451,2013-09-14 23:59:33,2013-09-15 00:07:33,8.0000
1379203185620000042,20000042,2013-09-14 23:59:45,2013-09-15 00:17:30,17.7500
1379203196620000201,20000201,2013-09-14 23:59:56,2013-09-15 00:08:26,8.5000
1379287109620000612,20000612,2013-09-15 23:18:29,2013-09-16 00:02:14,43.7500
1379288418620000337,20000337,2013-09-15 23:40:18,2013-09-16 00:02:18,22.0000
1379288719620000197,20000197,2013-09-15 23:45:19,2013-09-16 00:05:49,20.5000
1379288864620000625,20000625,2013-09-15 23:47:44,2013-09-16 00:05:29,17.7500
1379289184620000450,20000450,2013-09-15 23:53:04,2013-09-16 00:12:04,19.0000
1379289246620000610,20000610,2013-09-15 23:54:06,2013-09-16 00:03:51,9.7500
1379289252620000395,20000395,2013-09-15 23:54:12,2013-09-16 00:11:27,17.2500
1379289299620000089,20000089,2013-09-15 23:54:59,2013-09-16 00:00:29,5.5000
1379289311620000662,20000662,2013-09-15 23:55:11,2013-09-16 00:07:26,12.2500
1379289316620000201,20000201,2013-09-15 23:55:16,2013-09-16 00:12:46,17.5000
1379289352620000518,20000518,2013-09-15 23:55:52,2013-09-16 00:02:37,6.7500
1379289379620000527,20000527,2013-09-15 23:56:19,2013-09-16 00:03:04,6.7500
1379289417620000542,20000542,2013-09-15 23:56:57,2013-09-16 00:05:27,8.5000
1379289458620000129,20000129,2013-09-15 23:57:38,2013-09-16 00:12:23,14.7500
1379289467620000486,20000486,2013-09-15 23:57:47,2013-09-16 00:11:17,13.5000
1379289476620000600,20000600,2013-09-15 23:57:56,2013-09-16 00:07:41,9.7500
1379289482620000171,20000171,2013-09-15 23:58:02,2013-09-16 00:14:02,16.0000
1379372239620000376,20000376,2013-09-16 22:57:19,2013-09-17 00:34:04,96.7500
1379375205620000561,20000561,2013-09-16 23:46:45,2013-09-17 00:05:00,18.2500
1379375470620000435,20000435,2013-09-16 23:51:10,2013-09-17 00:00:25,9.2500
1379375503620000600,20000600,2013-09-16 23:51:43,2013-09-17 00:00:28,8.7500
1379375503620000672,20000672,2013-09-16 23:51:43,2013-09-17 00:07:28,15.7500
1379375523620000380,20000380,2013-09-16 23:52:03,2013-09-17 00:01:48,9.7500
1379375536620000483,20000483,2013-09-16 23:52:16,2013-09-17 00:01:16,9.0000
1379375561620000624,20000624,2013-09-16 23:52:41,2013-09-17 00:07:26,14.7500
1379375572620000488,20000488,2013-09-16 23:52:52,2013-09-17 00:05:07,12.2500
1379375821620000020,20000020,2013-09-16 23:57:01,2013-09-17 00:05:16,8.2500
1379375836620000601,20000601,2013-09-16 23:57:16,2013-09-17 00:04:46,7.5000
1379375928620000011,20000011,2013-09-16 23:58:48,2013-09-17 00:14:48,16.0000
1379375934620000589,20000589,2013-09-16 23:58:54,2013-09-17 00:03:24,4.5000
1379375974620000520,20000520,2013-09-16 23:59:34,2013-09-17 00:08:34,9.0000
1379375984620000167,20000167,2013-09-16 23:59:44,2013-09-17 00:05:14,5.5000
1379375996620000610,20000610,2013-09-16 23:59:56,2013-09-17 00:14:56,15.0000
1379461691620000684,20000684,2013-09-17 23:48:11,2013-09-18 00:03:11,15.0000
1379461772620000367,20000367,2013-09-17 23:49:32,2013-09-18 00:04:17,14.7500
1379461822620000529,20000529,2013-09-17 23:50:22,2013-09-18 00:08:22,18.0000
1379461900620000625,20000625,2013-09-17 23:51:40,2013-09-18 00:06:40,15.0000
1379461935620000153,20000153,2013-09-17 23:52:15,2013-09-18 00:03:45,11.5000
1379461964620000129,20000129,2013-09-17 23:52:44,2013-09-18 00:02:29,9.7500
1379461975620000686,20000686,2013-09-17 23:52:55,2013-09-18 00:01:10,8.2500
1379462037620000446,20000446,2013-09-17 23:53:57,2013-09-18 00:09:12,15.2500
1379462086620000112,20000112,2013-09-17 23:54:46,2013-09-18 00:01:31,6.7500
1379462129620000473,20000473,2013-09-17 23:55:29,2013-09-18 00:03:59,8.5000
1379462204620000337,20000337,2013-09-17 23:56:44,2013-09-18 00:29:29,32.7500
1379462229620000351,20000351,2013-09-17 23:57:09,2013-09-18 00:02:39,5.5000
1379462248620000157,20000157,2013-09-17 23:57:28,2013-09-18 00:05:28,8.0000
1379462252620000304,20000304,2013-09-17 23:57:32,2013-09-18 00:05:32,8.0000
1379462257620000160,20000160,2013-09-17 23:57:37,2013-09-18 00:07:52,10.2500
1379462279620000600,20000600,2013-09-17 23:57:59,2013-09-18 00:12:14,14.2500
1379462287620000105,20000105,2013-09-17 23:58:07,2013-09-18 00:07:22,9.2500
1379462356620000297,20000297,2013-09-17 23:59:16,2013-09-18 00:10:01,10.7500
1379462360620000610,20000610,2013-09-17 23:59:20,2013-09-18 00:04:50,5.5000
1379545449620000060,20000060,2013-09-18 23:04:09,2013-09-19 00:17:09,73.0000
1379547554620000235,20000235,2013-09-18 23:39:14,2013-09-19 00:04:59,25.7500
1379547899620000625,20000625,2013-09-18 23:44:59,2013-09-19 00:00:44,15.7500
1379547953620000395,20000395,2013-09-18 23:45:53,2013-09-19 00:00:38,14.7500
1379547959620000215,20000215,2013-09-18 23:45:59,2013-09-19 00:00:44,14.7500
1379548045620000388,20000388,2013-09-18 23:47:25,2013-09-19 00:18:55,31.5000
1379548103620000430,20000430,2013-09-18 23:48:23,2013-09-19 00:00:38,12.2500
1379548155620000108,20000108,2013-09-18 23:49:15,2013-09-19 00:00:45,11.5000
1379548174620000517,20000517,2013-09-18 23:49:34,2013-09-19 00:03:19,13.7500
1379548176620000684,20000684,2013-09-18 23:49:36,2013-09-19 00:01:06,11.5000
1379548386620000611,20000611,2013-09-18 23:53:06,2013-09-19 00:04:06,11.0000
1379548453620000140,20000140,2013-09-18 23:54:13,2013-09-19 00:05:28,11.2500
1379548475620000520,20000520,2013-09-18 23:54:35,2013-09-19 00:05:20,10.7500
1379548482620000598,20000598,2013-09-18 23:54:42,2013-09-19 00:06:27,11.7500
1379548520620000367,20000367,2013-09-18 23:55:20,2013-09-19 00:08:35,13.2500
1379548560620000067,20000067,2013-09-18 23:56:00,2013-09-19 00:09:30,13.5000
1379548634620000338,20000338,2013-09-18 23:57:14,2013-09-19 00:09:59,12.7500
1379548650620000305,20000305,2013-09-18 23:57:30,2013-09-19 00:14:45,17.2500
1379548652620000481,20000481,2013-09-18 23:57:32,2013-09-19 00:03:47,6.2500
1379548690620000601,20000601,2013-09-18 23:58:10,2013-09-19 00:04:40,6.5000
1379548745620000179,20000179,2013-09-18 23:59:05,2013-09-19 00:11:35,12.5000
1379548755620000101,20000101,2013-09-18 23:59:15,2013-09-19 00:09:30,10.2500
1379548775620000015,20000015,2013-09-18 23:59:35,2013-09-19 00:06:35,7.0000
1379548776620000431,20000431,2013-09-18 23:59:36,2013-09-19 00:08:36,9.0000
1379548779620000136,20000136,2013-09-18 23:59:39,2013-09-19 00:09:09,9.5000
